6, 12, pa1-debug-e-empivot.txt
  231.60,   235.79,   164.80
  272.99,   248.14,   142.31
  313.95,   259.43,   120.44
  249.03,   203.70,   183.33
  290.92,   216.31,   160.08
  332.18,   227.75,   137.45
  206.77,   232.17,   242.79
  220.36,   238.67,   290.08
  234.40,   245.32,   337.29
  216.14,   192.24,   246.12
  229.56,   198.43,   292.63
  243.28,   204.97,   339.18
  194.24,   261.63,   195.92
  204.39,   311.10,   182.44
  214.01,   360.26,   169.60
  223.16,   249.26,   171.97
  233.04,   297.89,   159.10
  242.45,   346.21,   146.94
  230.15,   249.88,   199.47
  264.39,   280.16,   218.46
  299.00,   310.03,   238.41
  234.21,   223.26,   231.19
  268.84,   253.81,   249.66
  303.82,   284.00,   268.93
  224.10,   243.01,   164.15
  261.39,   266.15,   142.35
  298.27,   288.34,   121.64
  248.54,   217.95,   185.00
  286.29,   241.25,   162.91
  323.41,   263.55,   141.91
  190.62,   199.94,   251.49
  175.07,   211.99,   298.15
  159.50,   224.90,   345.11
  175.58,   235.47,   236.53
  160.21,   247.93,   283.61
  144.90,   261.06,   331.18
  227.76,   244.31,   219.62
  268.54,   266.77,   236.09
  309.62,   288.79,   253.22
  249.31,   213.15,   206.42
  290.07,   235.45,   222.28
  330.91,   257.56,   238.90
  180.17,   248.27,   225.83
  180.71,   295.05,   247.00
  181.98,   342.36,   268.98
  216.85,   255.19,   210.88
  217.46,   301.49,   232.27
  218.69,   348.30,   254.28
  196.20,   260.47,   205.75
  198.53,   304.28,   231.46
  201.62,   348.61,   258.00
  204.39,   237.54,   239.79
  206.99,   281.31,   265.80
  210.44,   325.46,   292.56
  212.66,   257.07,   209.89
  242.77,   295.67,   220.85
  273.13,   333.71,   232.99
  243.65,   232.27,   204.94
  273.78,   270.43,   216.02
  304.01,   308.16,   228.32
  201.40,   220.98,   248.62
  208.51,   252.55,   286.80
  216.50,   284.46,   325.66
  208.41,   253.00,   221.72
  215.71,   284.65,   260.12
  223.91,   316.52,   299.24
  153.95,   188.12,   226.04
  115.20,   189.09,   259.54
   76.05,   191.63,   293.12
  165.90,   225.18,   236.63
  127.01,   226.35,   270.63
   87.70,   228.70,   304.90
