8, 8, 27, 8, pa1-debug-e-calreadings.txt
  -10.48,   -11.41, -1499.92
   -9.44,   -10.27, -1349.93
  -11.32,   138.58, -1501.06
  -10.27,   139.72, -1351.06
  139.51,   -10.58, -1500.97
  140.56,    -9.44, -1350.98
  138.67,   139.41, -1502.11
  139.72,   140.55, -1352.12
  198.66,   202.31, -1291.56
  205.83,   211.14, -1041.82
  198.07,   452.16, -1300.37
  205.24,   460.99, -1050.63
  448.56,   202.65, -1298.74
  455.73,   211.48, -1049.00
  447.97,   452.49, -1307.56
  455.14,   461.32, -1057.82
  214.36,   209.76,   213.46
  209.66,   212.04,   338.65
  207.26,   216.49,   463.63
  211.50,   339.72,   204.00
  212.31,   343.45,   333.92
  213.35,   344.72,   462.64
  208.34,   470.88,   196.51
  215.63,   473.13,   329.24
  219.64,   469.78,   460.40
  337.10,   212.25,   209.81
  336.14,   214.72,   334.84
  335.76,   216.34,   460.14
  334.19,   337.90,   209.68
  337.87,   341.49,   332.60
  340.62,   343.24,   454.44
  332.59,   463.14,   206.43
  339.09,   466.34,   328.18
  343.25,   467.94,   448.78
  459.22,   212.84,   205.47
  459.81,   216.50,   330.59
  461.81,   216.72,   455.55
  457.56,   336.11,   212.20
  461.96,   339.23,   329.58
  465.96,   341.42,   446.39
  458.03,   456.96,   213.18
  463.06,   460.39,   326.06
  466.87,   465.89,   439.06
   -3.16,    13.07, -1499.94
   -2.85,    11.76, -1349.95
   -2.00,   163.06, -1498.64
   -1.68,   161.75, -1348.64
  146.83,    11.91, -1500.27
  147.15,    10.60, -1350.27
  147.99,   161.90, -1498.96
  148.31,   160.59, -1348.97
  209.97,   216.50, -1047.94
  204.67,   207.25,  -798.16
  217.12,   466.22, -1038.54
  211.82,   456.97,  -788.77
  459.81,   209.15, -1042.90
  454.51,   199.91,  -793.13
  466.96,   458.87, -1033.51
  461.66,   449.63,  -783.73
  203.44,   207.19,   452.76
  201.18,   205.86,   578.28
  205.09,   204.52,   705.63
  211.32,   335.76,   458.96
  207.20,   329.03,   583.77
  205.31,   322.58,   705.55
  219.88,   460.77,   463.91
  212.74,   450.62,   587.26
  203.89,   443.67,   703.86
  331.65,   205.04,   455.09
  328.47,   200.50,   580.95
