6,6,pa2-unknown-j-em-fiducialss.txt
  408.87,   569.99,   396.83
  395.93,   606.24,   363.00
  382.66,   642.33,   329.17
  434.24,   553.01,   369.32
  421.21,   589.26,   336.39
  407.68,   625.68,   302.81
  412.06,   380.24,   452.71
  434.02,   423.87,   438.28
  455.78,   468.17,   423.61
  426.27,   386.23,   489.99
  447.96,   430.19,   475.42
  469.85,   474.21,   461.44
  517.11,   455.38,   356.10
  556.48,   447.43,   328.99
  596.02,   440.12,   303.42
  532.44,   434.41,   386.17
  572.24,   427.07,   359.15
  611.96,   419.38,   333.48
  438.79,   488.68,   430.24
  476.38,   504.66,   400.41
  513.27,   520.74,   370.46
  450.18,   515.17,   460.41
  488.29,   531.37,   430.56
  525.16,   547.23,   400.62
  546.85,   546.88,   409.61
  583.36,   580.33,   412.99
  619.35,   612.68,   415.96
  548.13,   547.66,   368.66
  584.52,   581.02,   371.94
  620.43,   613.36,   375.30
  415.55,   342.64,   349.42
  384.11,   337.62,   312.15
  352.77,   332.11,   274.99
  436.25,   370.79,   328.58
  404.78,   365.44,   291.45
  373.63,   360.14,   254.26
