8, 8, 27, 125, pa2-debug-b-calreadings.txt
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  101.53,   100.04, -1401.88
   97.77,    94.60, -1151.97
  102.33,   349.98, -1396.42
   98.57,   344.54, -1146.51
  351.50,    99.16, -1398.14
  347.74,    93.72, -1148.22
  352.30,   349.10, -1392.68
  348.54,   343.66, -1142.77
  101.94,   100.51,    97.75
   99.63,    97.79,   223.44
   98.21,    94.10,   348.20
  101.66,   224.74,   101.29
   99.64,   222.76,   226.12
   97.95,   219.21,   350.47
  102.51,   349.74,   103.44
  100.15,   347.31,   228.61
   98.49,   344.73,   353.85
  226.73,    99.72,    99.69
  224.43,    96.93,   225.44
  222.97,    93.90,   350.07
  227.41,   224.38,   102.92
  224.73,   221.68,   227.48
  223.36,   218.91,   353.12
  227.24,   349.61,   105.11
  225.46,   346.66,   230.43
  223.71,   344.02,   355.50
  351.10,    99.14,   101.60
  350.09,    96.89,   226.67
  347.72,    94.05,   351.74
  351.70,   223.79,   104.62
  349.93,   221.18,   229.56
  347.99,   218.56,   354.63
  352.12,   348.68,   107.45
  350.26,   345.98,   232.01
  348.12,   343.60,   357.48
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  101.61,   101.71, -1273.17
   99.43,    98.42, -1023.20
   99.35,   351.68, -1269.91
   97.17,   348.39, -1019.94
  351.59,   103.94, -1270.96
  349.41,   100.65, -1021.00
  349.33,   353.91, -1267.70
  347.15,   350.62, -1017.73
  101.38,   102.06,   226.70
  100.98,   100.05,   352.20
   99.42,    98.54,   477.14
  100.26,   226.22,   228.05
   99.80,   224.56,   353.40
   97.80,   223.58,   477.99
   99.53,   351.33,   229.97
   98.51,   350.35,   355.21
   97.38,   348.66,   480.41
  226.61,   102.87,   227.49
  225.52,   101.04,   353.13
  224.22,    99.22,   477.52
  225.28,   228.20,   229.55
  224.05,   225.82,   354.20
  223.44,   224.05,   479.39
  224.81,   352.46,   231.56
  223.32,   351.03,   356.25
  222.49,   349.45,   481.04
  351.90,   104.28,   229.27
  350.88,   102.68,   354.12
  348.99,   100.98,   479.45
  350.13,   228.66,   230.55
  349.21,   227.45,   355.64
  348.07,   225.22,   480.22
  349.82,   353.44,   232.57
  348.50,   352.69,   357.20
  346.79,   350.43,   481.90
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  100.37,   100.26, -1148.26
   94.95,    93.93,  -898.40
  104.30,   350.15, -1141.84
   98.89,   343.81,  -891.98
  350.28,    96.19, -1142.95
  344.86,    89.85,  -893.09
  354.21,   346.08, -1136.53
  348.80,   339.74,  -886.67
  100.60,   100.07,   351.65
   97.91,    97.01,   476.27
   95.08,    93.75,   602.02
  102.60,   225.40,   354.69
   99.64,   222.53,   479.59
   97.34,   218.80,   605.16
  103.87,   350.24,   358.33
  101.88,   346.59,   482.88
   99.32,   343.36,   608.40
  225.80,    98.54,   354.47
  222.47,    95.14,   479.11
  219.66,    91.78,   604.40
  227.52,   223.54,   357.52
  224.48,   220.47,   482.67
  222.01,   216.93,   607.67
  229.43,   348.30,   360.72
  226.55,   344.65,   485.58
  224.22,   341.71,   610.42
  350.57,    96.28,   356.67
  347.77,    92.78,   481.98
  344.76,    89.57,   607.40
  352.44,   221.16,   360.53
  349.49,   217.83,   485.12
  347.17,   214.40,   610.58
  354.07,   345.73,   363.65
  351.50,   343.06,   488.76
  349.01,   340.09,   613.16
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  100.62,    98.86, -1024.77
   93.50,   101.93,  -774.89
  106.50,   348.77, -1027.68
   99.38,   351.85,  -777.80
  350.45,    93.06, -1017.57
  343.33,    96.14,  -767.69
  356.33,   342.98, -1020.48
  349.21,   346.06,  -770.60
  100.52,    98.69,   475.10
   97.30,    99.93,   600.47
   93.53,   101.72,   725.01
  104.02,   223.36,   473.53
  100.15,   225.10,   599.06
   96.41,   226.69,   723.44
  106.58,   349.25,   472.30
  102.58,   350.51,   597.52
   99.27,   352.18,   722.51
  225.62,    96.22,   479.33
  222.10,    97.35,   603.77
  218.79,    99.53,   728.35
  228.01,   221.35,   477.22
  224.99,   222.64,   601.90
  221.59,   223.73,   727.30
  231.65,   345.75,   476.15
  228.15,   346.98,   601.28
  223.92,   349.04,   725.88
  349.97,    92.85,   482.29
  346.42,    94.14,   607.68
  343.10,    95.83,   732.55
  353.36,   217.62,   481.45
  349.87,   219.82,   605.96
  346.15,   221.36,   730.79
  356.00,   342.54,   479.45
  352.41,   344.81,   604.26
  349.50,   345.92,   729.39
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  101.19,    98.78,  -898.97
   98.43,    94.01,  -649.03
  104.04,   348.72,  -894.17
  101.28,   343.95,  -644.23
  351.16,    95.87,  -896.27
  348.40,    91.11,  -646.33
  354.01,   345.81,  -891.47
  351.25,   341.04,  -641.53
  101.18,    99.07,   601.16
   99.87,    96.14,   725.94
   98.93,    93.53,   851.21
  102.42,   223.31,   603.33
  101.60,   220.89,   728.22
   99.48,   219.14,   853.02
  104.01,   348.83,   606.15
  102.59,   346.27,   731.20
  101.35,   344.45,   855.89
  226.48,    97.38,   602.75
  224.29,    94.65,   727.21
  223.64,    92.07,   852.26
  227.63,   222.12,   604.94
  226.37,   219.72,   729.53
  224.82,   217.58,   854.45
  228.69,   347.15,   607.42
  227.78,   344.60,   732.36
  226.13,   342.01,   857.20
  351.52,    96.37,   604.15
  349.52,    93.55,   729.00
  348.09,    91.48,   853.86
  352.69,   220.57,   605.65
  351.46,   218.81,   730.80
  350.03,   216.18,   856.52
  353.68,   345.53,   608.43
  352.81,   343.47,   733.23
  351.55,   340.70,   858.33
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
   99.83,   225.00, -1399.92
   99.39,   224.82, -1149.92
  101.68,   474.99, -1399.73
  101.24,   474.81, -1149.73
  349.82,   223.15, -1399.48
  349.39,   222.97, -1149.48
  351.67,   473.14, -1399.30
  351.24,   472.96, -1149.30
   99.65,   224.75,    99.70
   99.48,   225.19,   224.64
   99.54,   225.03,   349.94
  100.80,   350.11,   100.28
  100.51,   349.78,   225.43
  100.73,   349.67,   350.54
  101.83,   474.85,   100.51
  101.95,   474.86,   225.75
  101.18,   474.48,   350.57
  224.33,   223.91,   100.34
  224.92,   223.90,   225.15
  224.67,   223.57,   350.11
  225.41,   348.64,   100.10
  225.46,   349.10,   225.84
  225.06,   348.76,   350.49
  226.50,   473.65,   100.18
  226.51,   474.41,   225.78
  226.56,   474.35,   350.50
  350.03,   223.24,   100.45
  349.87,   223.53,   225.43
  348.94,   223.34,   350.45
  351.19,   348.26,   100.16
  350.91,   348.16,   225.23
  349.90,   347.94,   350.50
  351.72,   473.20,   100.81
  351.02,   472.77,   226.15
  351.49,   472.96,   351.15
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
