8, 6, 12, pa1-debug-e-optpivot.txt
    9.27,    -2.74, -1499.97
    8.34,    -2.46, -1349.97
    9.30,   147.26, -1500.24
    8.37,   147.54, -1350.25
  159.27,    -2.76, -1499.04
  158.34,    -2.49, -1349.04
  159.30,   147.23, -1499.32
  158.37,   147.51, -1349.32
  413.89,   437.24, -1333.49
  434.74,   469.91, -1365.08
  455.60,   502.58, -1396.67
  450.31,   404.44, -1343.37
  471.16,   437.11, -1374.96
  492.02,   469.78, -1406.55
   -0.60,     9.17, -1499.97
   -0.54,     8.26, -1349.97
   -1.48,   159.17, -1499.05
   -1.42,   158.25, -1349.06
  149.40,    10.05, -1500.03
  149.46,     9.13, -1350.03
  148.52,   160.04, -1499.11
  148.58,   159.12, -1349.11
  347.61,   398.99, -1325.01
  306.10,   419.37, -1344.02
  264.59,   439.75, -1363.04
  369.93,   443.72, -1325.80
  328.42,   464.10, -1344.82
  286.92,   484.48, -1363.84
    7.46,   -12.97, -1499.93
    6.71,   -11.67, -1349.93
    6.32,   137.02, -1501.23
    5.57,   138.32, -1351.24
  157.45,   -11.82, -1499.19
  156.71,   -10.53, -1349.20
  156.31,   138.17, -1500.49
  155.57,   139.46, -1350.50
  382.95,   398.48, -1358.02
  384.06,   411.25, -1406.35
  385.18,   424.01, -1454.68
  432.49,   391.79, -1358.65
  433.61,   404.56, -1406.98
  434.72,   417.32, -1455.31
    0.14,     1.20, -1500.00
    0.13,     1.08, -1350.00
   -0.17,   151.20, -1499.88
   -0.19,   151.08, -1349.88
  150.14,     1.52, -1499.99
  150.13,     1.40, -1349.99
  149.83,   151.52, -1499.86
  149.81,   151.40, -1349.86
  347.83,   383.13, -1316.05
  304.49,   388.77, -1340.33
  261.15,   394.40, -1364.61
  370.27,   413.18, -1349.12
  326.93,   418.81, -1373.40
  283.59,   424.44, -1397.69
    8.61,     3.63, -1499.97
    7.75,     3.27, -1349.97
    8.69,   153.63, -1499.61
    7.83,   153.27, -1349.61
  158.61,     3.54, -1499.11
  157.74,     3.18, -1349.11
  158.69,   153.54, -1498.75
  157.83,   153.18, -1348.75
  373.61,   402.56, -1264.63
  336.06,   427.58, -1243.07
  298.52,   452.59, -1221.51
  372.93,   434.61, -1303.00
  335.39,   459.62, -1281.44
  297.84,   484.64, -1259.89
   10.32,   -10.72, -1499.93
    9.29,    -9.65, -1349.93
    8.90,   139.27, -1501.01
    7.87,   140.34, -1351.02
  160.31,    -9.28, -1498.90
  159.28,    -8.21, -1348.91
  158.89,   140.70, -1499.99
  157.86,   141.78, -1349.99
  356.04,   389.46, -1327.88
  319.92,   411.27, -1354.70
  283.80,   433.08, -1381.53
  388.43,   424.38, -1343.09
  352.31,   446.19, -1369.92
  316.19,   468.00, -1396.75
   10.60,    -1.96, -1499.96
    9.54,    -1.76, -1349.97
   10.80,   148.04, -1500.16
    9.74,   148.24, -1350.16
  160.60,    -2.16, -1498.90
  159.54,    -1.96, -1348.90
  160.80,   147.84, -1499.09
  159.74,   148.04, -1349.10
  450.50,   427.59, -1293.20
  492.77,   453.25, -1300.63
  535.03,   478.91, -1308.05
  459.73,   400.51, -1334.21
  502.00,   426.17, -1341.63
  544.26,   451.83, -1349.06
  -10.06,    -4.70, -1499.96
   -9.05,    -4.23, -1349.96
   -9.11,   145.29, -1500.44
   -8.10,   145.76, -1350.44
  139.94,    -5.66, -1500.96
  140.94,    -5.19, -1350.97
  140.89,   144.34, -1501.44
  141.89,   144.81, -1351.44
  393.01,   439.41, -1306.57
  397.02,   481.96, -1280.64
  401.04,   524.52, -1254.70
  408.57,   413.62, -1266.66
  412.59,   456.18, -1240.73
  416.61,   498.74, -1214.80
   11.93,    11.83, -1499.91
   10.73,    10.65, -1349.92
   11.35,   161.83, -1498.73
   10.16,   160.64, -1348.74
  161.92,    12.39, -1498.71
  160.73,    11.21, -1348.72
  161.35,   162.39, -1497.53
  160.15,   161.21, -1347.54
  371.24,   436.63, -1319.53
  351.33,   470.38, -1350.59
  331.43,   504.13, -1381.65
  412.90,   435.77, -1347.16
  393.00,   469.52, -1378.22
  373.09,   503.27, -1409.28
   -0.37,    13.94, -1499.94
   -0.33,    12.55, -1349.94
    0.53,   163.93, -1498.54
    0.56,   162.54, -1348.55
  149.63,    13.05, -1499.98
  149.66,    11.65, -1349.99
  150.52,   163.04, -1498.59
  150.56,   161.64, -1348.59
  408.42,   435.54, -1348.41
  427.17,   451.04, -1392.09
  445.92,   466.54, -1435.77
  439.26,   396.19, -1349.13
  458.01,   411.69, -1392.82
  476.76,   427.19, -1436.50
  -10.62,     2.19, -1499.96
   -9.56,     1.97, -1349.96
  -10.36,   152.19, -1499.74
   -9.30,   151.97, -1349.75
  139.37,     1.93, -1501.02
  140.43,     1.71, -1351.03
  139.63,   151.93, -1500.81
  140.69,   151.71, -1350.81
  405.23,   409.51, -1362.85
  435.73,   421.06, -1400.74
  466.23,   432.61, -1438.64
  444.75,   397.28, -1334.76
  475.25,   408.83, -1372.66
  505.75,   420.38, -1410.56
   -1.84,     1.69, -1500.00
   -1.66,     1.52, -1350.00
   -1.67,   151.69, -1499.83
   -1.48,   151.52, -1349.83
  148.16,     1.51, -1500.18
  148.34,     1.34, -1350.18
  148.33,   151.51, -1500.01
  148.52,   151.34, -1350.01
  431.77,   406.34, -1353.64
  474.00,   419.60, -1376.90
  516.22,   432.85, -1400.17
  456.55,   403.45, -1310.31
  498.78,   416.70, -1333.57
  541.00,   429.96, -1356.84
