27, 125, pa2-unknown-g-output1.txt
  201.62,   191.88,   207.53
  404.02,   407.33,   197.67
  100.32,   102.30,    98.43
   97.81,    98.54,   223.17
   94.79,    94.59,   348.10
   96.46,   227.32,   102.00
   93.89,   223.24,   227.04
   90.86,   219.20,   351.90
   92.71,   352.24,   105.69
   90.07,   348.48,   230.69
   87.73,   344.62,   355.66
  225.20,   106.01,   101.00
  222.55,   102.45,   225.62
  219.53,    98.05,   350.60
  221.38,   230.96,   104.43
  218.71,   227.26,   229.43
  215.73,   223.01,   354.19
  217.85,   355.75,   108.69
  215.49,   352.03,   233.59
  212.71,   348.37,   358.18
  349.89,   108.52,   103.75
  347.15,   105.27,   228.96
  344.35,   102.16,   353.73
  346.47,   233.70,   107.04
  343.86,   230.28,   232.11
  340.98,   227.07,   357.00
  342.91,   358.95,   111.41
  340.28,   355.11,   235.92
  337.30,   351.41,   360.64
   98.58,    98.74,   223.15
   99.79,    94.94,   348.08
  101.12,    91.29,   473.04
   97.97,   223.53,   226.91
   99.13,   219.59,   351.76
  100.40,   216.13,   476.66
   97.51,   348.79,   230.51
   99.30,   345.13,   355.46
  100.95,   341.92,   480.38
  223.42,    99.47,   221.32
  224.61,    95.27,   346.32
  226.19,    91.45,   471.39
  222.87,   224.31,   224.99
  224.12,   220.30,   349.78
  225.41,   216.46,   474.70
  222.97,   349.12,   229.04
  224.39,   345.62,   353.65
  225.65,   342.47,   478.33
  348.06,    99.00,   220.40
  349.49,    96.11,   345.19
  351.25,    92.90,   470.11
  348.09,   224.07,   223.38
  349.45,   221.12,   348.31
  350.85,   217.92,   473.29
  347.82,   349.00,   227.06
  349.06,   345.47,   351.82
  350.17,   342.02,   476.77
  101.18,   101.49,   349.52
  104.18,   100.55,   474.45
  107.39,    99.81,   599.37
  102.69,   226.24,   350.40
  105.70,   225.53,   475.32
  109.09,   225.43,   600.21
  105.01,   351.85,   351.27
  108.40,   351.47,   476.17
  111.74,   351.62,   601.01
  225.95,    99.71,   346.01
  229.23,    98.64,   471.09
  232.79,    98.19,   596.09
  227.67,   224.82,   346.68
  230.71,   223.80,   471.59
  234.19,   223.58,   596.68
  230.06,   350.13,   347.72
  233.04,   349.74,   472.40
  236.21,   349.71,   597.30
  350.83,    98.42,   343.13
  354.32,    98.03,   468.06
  358.15,    97.38,   593.16
  352.94,   223.43,   343.44
  356.06,   223.02,   468.43
  359.88,   222.40,   593.46
  354.66,   347.80,   344.12
  357.48,   347.06,   469.09
  360.57,   346.36,   594.24
   97.84,    99.84,   474.31
   99.06,   101.51,   599.26
  100.28,   103.12,   724.56
   94.58,   224.79,   472.82
   96.01,   227.08,   597.70
   97.61,   229.40,   722.60
   92.40,   350.41,   471.36
   93.73,   352.85,   596.28
   95.36,   355.32,   721.07
  222.84,   102.59,   472.83
  224.40,   104.56,   597.84
  225.82,   106.88,   723.17
  219.48,   227.74,   471.00
  220.96,   230.03,   596.12
  222.83,   232.76,   721.18
  217.04,   353.78,   469.47
  218.29,   356.31,   594.38
  219.83,   358.73,   719.39
  347.99,   106.88,   471.71
  349.95,   108.72,   596.80
  351.60,   109.90,   722.19
  344.82,   231.73,   469.74
  346.57,   233.55,   594.79
  348.52,   235.25,   719.81
  341.45,   355.91,   468.03
