27, 8, pa1-debug-d-output1.txt
  204.38,   205.39,   191.75
  408.15,   399.37,   191.80
  210.87,   209.79,   209.85
  209.08,   207.77,   334.82
  207.28,   205.76,   459.79
  207.26,   334.72,   211.81
  205.46,   332.71,   336.78
  203.67,   330.69,   461.75
  203.64,   459.65,   213.77
  201.85,   457.64,   338.74
  200.05,   455.62,   463.71
  335.81,   213.38,   211.70
  334.01,   211.36,   336.67
  332.21,   209.34,   461.64
  332.19,   338.31,   213.66
  330.40,   336.29,   338.63
  328.60,   334.28,   463.60
  328.58,   463.24,   215.63
  326.78,   461.22,   340.60
  324.99,   459.21,   465.57
  460.74,   216.96,   213.55
  458.95,   214.94,   338.52
  457.15,   212.93,   463.49
  457.13,   341.89,   215.51
  455.33,   339.88,   340.49
  453.54,   337.86,   465.46
  453.51,   466.82,   217.48
  451.72,   464.81,   342.45
  449.92,   462.79,   467.42
  210.06,   208.53,   451.49
  209.95,   204.86,   576.44
  209.84,   201.18,   701.38
  213.43,   333.43,   455.17
  213.32,   329.76,   580.11
  213.21,   326.08,   705.06
  216.81,   458.33,   458.85
  216.70,   454.66,   583.79
  216.58,   450.98,   708.74
  335.01,   205.16,   451.50
  334.90,   201.48,   576.45
  334.79,   197.80,   701.39
  338.39,   330.06,   455.18
  338.28,   326.38,   580.13
  338.16,   322.70,   705.07
  341.76,   454.96,   458.86
  341.65,   451.28,   583.81
  341.54,   447.60,   708.75
  459.97,   201.78,   451.52
  459.86,   198.10,   576.46
  459.74,   194.43,   701.41
  463.34,   326.68,   455.19
  463.23,   323.00,   580.14
  463.12,   319.33,   705.09
  466.72,   451.58,   458.87
  466.60,   447.90,   583.82
  466.49,   444.23,   708.77
  211.26,   450.73,   210.54
  209.85,   448.69,   335.52
  208.43,   446.64,   460.49
  209.54,   575.70,   212.56
  208.13,   573.66,   337.54
  206.71,   571.61,   462.51
  207.82,   700.67,   214.59
  206.41,   698.63,   339.56
  204.99,   696.59,   464.54
  336.24,   452.42,   211.98
  334.83,   450.38,   336.96
  333.41,   448.34,   461.93
  334.52,   577.40,   214.00
  333.11,   575.35,   338.98
  331.69,   573.31,   463.95
  332.80,   702.37,   216.03
  331.39,   700.33,   341.00
  329.97,   698.28,   465.98
  461.22,   454.12,   213.42
  459.81,   452.08,   338.40
  458.39,   450.04,   463.37
  459.50,   579.09,   215.45
  458.09,   577.05,   340.42
  456.67,   575.01,   465.40
  457.78,   704.06,   217.47
  456.37,   702.02,   342.44
  454.95,   699.98,   467.42
  209.00,   448.91,   450.03
  207.50,   451.05,   575.00
  206.01,   453.18,   699.97
  207.83,   573.89,   447.88
  206.33,   576.02,   572.85
  204.84,   578.16,   697.82
  206.66,   698.86,   445.73
  205.16,   701.00,   570.70
  203.67,   703.13,   695.67
  333.99,   450.11,   451.50
  332.49,   452.24,   576.47
  330.99,   454.38,   701.45
  332.82,   575.08,   449.35
  331.32,   577.22,   574.33
  329.82,   579.35,   699.30
  331.65,   700.06,   447.20
  330.15,   702.19,   572.18
  328.65,   704.33,   697.15
  458.97,   451.30,   452.98
  457.48,   453.44,   577.95
  455.98,   455.57,   702.92
  457.80,   576.28,   450.83
  456.31,   578.41,   575.80
  454.81,   580.55,   700.77
  456.63,   701.25,   448.68
  455.14,   703.39,   573.65
  453.64,   705.52,   698.63
  449.98,   211.48,   208.25
