6, 12, pa1-debug-c-empivot.txt
  165.21,   197.46,   228.31
  115.44,   200.49,   236.83
   66.42,   204.25,   244.50
  158.36,   192.69,   189.71
  108.52,   195.90,   198.10
   59.29,   199.91,   205.42
  184.44,   201.83,   154.90
  152.47,   225.42,   123.38
  120.24,   248.87,    91.52
  175.72,   229.05,   182.31
  143.76,   252.24,   150.67
  111.59,   275.34,   118.68
  257.85,   189.28,   170.55
  306.64,   192.57,   159.42
  354.79,   195.78,   148.29
  264.73,   202.24,   207.28
  313.93,   205.71,   196.13
  362.52,   209.12,   184.96
  214.94,   204.36,   147.65
  229.62,   227.46,   105.84
  242.70,   250.49,    64.06
  240.58,   226.09,   168.43
  255.38,   248.78,   126.62
  268.89,   271.41,    84.90
  197.70,   240.11,   178.54
  203.06,   284.93,   156.73
  208.03,   329.47,   134.78
  237.84,   234.53,   177.75
  243.06,   279.36,   156.09
  247.87,   324.00,   134.34
  166.47,   186.51,   171.66
  116.94,   183.86,   162.12
   67.37,   181.84,   151.73
  157.97,   191.75,   210.10
  108.58,   189.03,   200.36
   59.54,   187.23,   189.60
  188.24,   206.51,   246.46
  159.37,   232.93,   278.18
  130.86,   259.45,   309.92
  177.42,   230.98,   216.96
  148.51,   257.35,   248.58
  119.91,   283.90,   280.25
  247.32,   196.62,   239.27
  292.12,   199.33,   260.95
  336.69,   202.16,   282.78
  266.11,   192.87,   203.70
  310.90,   195.49,   225.20
  355.40,   198.29,   246.86
  212.61,   228.24,   159.48
  229.14,   252.83,   119.28
  244.47,   277.25,    79.06
  246.15,   205.65,   159.81
  262.43,   230.19,   119.67
  277.23,   254.63,    79.69
  179.84,   206.37,   241.57
  142.34,   229.58,   266.30
  105.25,   253.02,   290.93
  168.49,   224.67,   208.13
  130.93,   247.88,   232.71
   93.73,   271.39,   257.19
  157.21,   194.80,   199.35
  111.08,   211.57,   186.20
   65.03,   228.80,   172.18
  173.85,   222.50,   175.48
  127.50,   239.06,   162.54
   81.14,   255.79,   148.91
  160.56,   186.15,   218.39
  110.15,   190.26,   218.85
   60.38,   195.24,   218.26
  161.69,   205.92,   183.72
  111.14,   210.05,   184.19
   60.96,   214.92,   183.59
