6,4,pa2-unknown-h-EM-nav.txt
  371.35,   385.43,   478.21
  352.26,   400.55,   522.02
  332.28,   415.78,   565.34
  391.88,   419.25,   476.09
  372.65,   434.40,   519.94
  352.77,   449.50,   563.56
  459.78,   513.40,   461.25
  443.32,   556.75,   481.34
  426.94,   600.23,   500.66
  496.55,   526.78,   463.61
  479.93,   570.53,   483.70
  463.84,   613.96,   503.61
  432.61,   505.84,   481.67
  435.86,   497.48,   531.49
  438.97,   489.46,   581.39
  438.17,   466.35,   475.44
  441.15,   457.99,   525.10
  443.96,   449.92,   574.52
  510.74,   420.69,   402.72
  532.77,   437.37,   359.95
  555.28,   453.76,   316.97
  518.65,   454.80,   420.74
  540.61,   471.54,   378.04
  563.36,   488.01,   335.18
